TeamId,Gmina,GminaNazwa,Powiat,PowiatNazwa,PollingStationNumber,A.01,A.01.1,A.02,A.03,A.04,A.05,A.06-inne,A.06-naklejka foliowa,A.06-opaska samozaciskowa,A.06-opieczetowany i podpisany pasek papieru,A.07,A.08,A.08.1,A.09,A.10,A.10.1,A.11,A.12,A.13,A.13.1,A.14,A.15,A.16,A.16.1,A.16.2,A.17,A.17.1,A.18,A.19,A.A,A.B,A.C,B.00,B.01,B.02,B.03,B.03.1,B.04,B.04.1,B.04.2,B.05,B.05.1,B.06,B.07,B.08,B.09,B.10,B.11,B.12,B.13,B.13.1,B.14,B.15,B.16,B.16.1-inne,B.16.1-naklejka foliowa,B.16.1-opaska samozaciskowa,B.16.1-opieczetowany i podpisany pasek papieru,B.16.2,B.17,B.18,B.18.1,B.18.2,B.19,B.19.1,B.20,B.20.1,B.21,B.22,B.22.1,B.22.2,B.23,B.23.1,B.24,B.25,B.26,B.A,B.B,B.C,C1.01,C1.01.1,C1.01.2,C1.03,C1.04,C1.04.1,C1.05,C1.06,C1.06.1,C1.07.a,C1.07.b,C1.07.c,C1.07.d,C1.08,C1.08.1,C1.09,C1.10,C1.11,C1.11.1,C1.12,C1.13,C1.14,C1.A,C1.B,C1.C,C2.0,C2.01,C2.01.1,C2.02,C2.03,C2.03+,C2.04,C2.04.1,C2.05,C2.06,C2.06.1,C2.07,C2.08,C2.08.1,C2.09,C2.10,C2.10.1,C2.11,C2.12,C2.13,C2.14,C2.15,C2.16,C2.A,C2.B,C2.C,Cg.00,Cg.01,Cg.02,Cg.02.1,Cg.03,Cg.04,Cg.05,Cg.05.1,Cg.05.2,Cg.05.3,Cg.05.4,Cg.06,Cg.06.1,Cg.07.a,Cg.07.b,Cg.08,Cg.08.1,Cg.09,Cg.09.1,Cg.09.2,Cg.10,Cg.11,Cg.11.1,Cg.11.2,Cg.12,Cg.13,Cg.14,Cg.A,Cg.B,Cg.C,Cp.00,Cp.01,Cp.02,Cp.02.1,Cp.03,Cp.04,Cp.05,Cp.05.1,Cp.05.2,Cp.05.3,Cp.05.4,Cp.06,Cp.06.1,Cp.07.a,Cp.07.b,Cp.08,Cp.08.1,Cp.09,Cp.09.1,Cp.09.2,Cp.10,Cp.11,Cp.11.1,Cp.11.2,Cp.12,Cp.13,Cp.14,Cp.A,Cp.B,Cp.C,Cs.00,Cs.01,Cs.02,Cs.02.1,Cs.03,Cs.04,Cs.05,Cs.05.1,Cs.05.2,Cs.05.3,Cs.05.4,Cs.06,Cs.06.1,Cs.07.a,Cs.07.b,Cs.08,Cs.08.1,Cs.09,Cs.09.1,Cs.09.2,Cs.10,Cs.11,Cs.11.1,Cs.11.2,Cs.12,Cs.13,Cs.14,Cs.A,Cs.B,Cs.C,Cw.00,Cw.01,Cw.02,Cw.02.1,Cw.03,Cw.04,Cw.05,Cw.05.1,Cw.05.2,Cw.05.3,Cw.05.4,Cw.06,Cw.06.1,Cw.07.a,Cw.07.b,Cw.08,Cw.08.1,Cw.09,Cw.09.1,Cw.09.2,Cw.10,Cw.11,Cw.11.1,Cw.11.2,Cw.12,Cw.13,Cw.14,Cw.A,Cw.B,Cw.C,D.0,D.01,D.02,D.02.1,D.02.2,D.02.3,D.03,D.03.1,D.03.2,D.03.3,D.04,D.05,D.05.1,D.06,D.07,D.08,D.09,D.09.1,D.10,D.11,D.A,D.B,D.C,QA.01,QA.02,QA.03,QA.04,QA.05,QB.01,QB.02,QB.03,QB.04,QB.05,QB.06,QC1.01,QC1.02,QC1.03,QC1.04,QC1.08,QC1.09,QC1.10,QC1.11
12,143206,gm. Ozarów Mazowiecki,143200,warszawski zachodni,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,czasami,85,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,tak,Komisja toleruje wspólne głosowanie przez kilka osób obok siebie bez żadnych osłon między nimi. Nie reaguje na to,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,,10:45,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672,9,9,,tak,,,,,,,,,
12,143206,gm. Ozarów Mazowiecki,143200,warszawski zachodni,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,czesto,0,tak,tak,tak,zawsze lub prawie zawsze,nie,nie,zawsze lub prawie zawsze,tak,,,,,tak,tak,nie,,,,,,,czasami,nie,,,,,tak,nie,9:08,bardzo dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,9,8,5,tak,5,,,,,,,,
12,143206,gm. Ozarów Mazowiecki,143200,warszawski zachodni,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czasami,tak,,zawsze lub prawie zawsze,tak,,,,,tak,tak,tak,tak,"Jeden z wyborców został dopisany. Nie znajdował się początkowo na liście, przewodniczący komisji wykonał telefon, po którym dowiedział się, ze wyborca został pominięty przez system, choć jest uprawniony do głosowania w danym regionie",tak,"Miało miejsce głosowanie rodzinne, komisja nie reagowała",nie,,nigdy lub prawie nigdy,nie,,,tak,"Były to dzieci głosujących rodziców, nie zakłócały procesu wyborczego, komisja nie reagowała",tak,nie,13:17,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,7,6,5,tak,102,,,,,,,,
12,143207,gm. Stare Babice,143200,warszawski zachodni,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,tak,tak,tak,tak,nie,,,tak,KWW Działajmy Razem,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,,tak,,,,tak,Kompletny brak reakcji. Komisja nie zwraca uwagi na siedzących i oddających głosy,nie,,czasami,nie,,,tak,Bardzo dużo dzieci tworzących zamieszanie,tak,nie,14:50,zla,zla,zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1940,9,7,6,tak,120,,,,,,,,
12,146517,Wlochy,146501,Warszawa,656,tak,,tak,tak,nie,tak,,,,,tak,tak,,tak,tak,,tak,tak,nie,,nie,nie,nie,,,nie,Nie było takich osób,,7:45,bardzo dobra,dobra,dobra,0,tak,nie,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,9,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,opaska samozaciskowa,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312,6,3,2,tak,1312,6,3,,tak,,,,,,,,,
13,141401,m. Nowy Dwór Mazowiecki,141400,nowodworski,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ok 950 lub 1000,tak,nie,tak,tak,tak,plakaty przy wejściu np na drzewie za płotem na lawecie itp,nie,tak,wiarygodność niezależność dialog,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,nie,tak,nie,nie,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,19.15,bardzo dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2102,9,7,6,tak,40,,,,,,,,
13,141401,m. Nowy Dwór Mazowiecki,141400,nowodworski,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok 950,tak,nie,tak,tak,tak,"plakaty na plocie obok widoczne z wejscia, laweta z plakatem",nie,tak,"kww wiarygodność, niezależność, dialog",tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,opaska samozaciskowa,opieczetowany i podpisany pasek papieru,tak,nie,nie,,,tak,"zerowa, nie zauwazyli",nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,19:45,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944,9,8,5,tak,35,,,,,,,,
13,141401,m. Nowy Dwór Mazowiecki,141400,nowodworski,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,tak,tak,tak,tak,tak,plakaty,nic,tak,koalicja obywatelska,tak,zawsze lub prawie zawsze,czasami,0,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,tak,zerowa,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,18.35,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2191,9,6,8,nie,80,,,,,,,,
13,141401,m. Nowy Dwór Mazowiecki,141400,nowodworski,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,tak,tak,nie,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,,tak,nie,,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,opaska samozaciskowa,,tak,tak,nie,,,,,nie,,nigdy lub prawie nigdy,tak,11-13,,nie,,tak,nie,17.47,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,6,4,3,,0,,,,,,,,
13,141402,gm. Czosnów,141400,nowodworski,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15%,tak,tak,tak,tak,tak,plakat,brak,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,opaska samozaciskowa,opieczetowany i podpisany pasek papieru,tak,nie,nie,,,tak,brak,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,,12:45,bardzo dobra,bardzo dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802,9,6,5,tak,110,,,,,,,,
13,141404,gm. Nasielsk,141400,nowodworski,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ponad 300,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,czesto,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,opaska samozaciskowa,,,nie,nie,,,tak,brak reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,15.10,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086,9,4,,tak,22,,,,,,,,
13,141404,gm. Nasielsk,141400,nowodworski,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,,,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,14:42,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998,9,9,5,nie,26,,,,,,,,
13,146504,Bielany,146501,Warszawa,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ok 620,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,,opieczetowany i podpisany pasek papieru,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,21.00,bardzo dobra,bardzo dobra,bardzo dobra,nie,1-15 min,wyborcy w lokalu,tak,nie,,tak,tak,tak,tak,tak,tak,tak,tak,było o 1 za duża (suma kart minus niewykorzystane) chociaż uważamy że okw 2 się pomyliła i różnica była 2,tak,nie,tak,,tak,22:32,nie,dobra,dobra,dobra,22:32,tak,0,nie,nie,nie,nie,1 powód to teoretycznie błąd w podpisie,tak,tak,karty wyleciały na podłogę były naelektryzowane nie chciały najpierw wypasc,tak,,,tak,tak,"1 dla prezydenta, 0 na radę dzielnicy,  3 na sejmik",tak,tak,nie,,,3,,,,23:52,nie,tak,nie,nie,nigdy lub prawie nigdy,0,2,0,0,0,tak,,tak,tak,nie,,nie,,,tak,nie,,,nie,nie,01:05,dobra,dobra,dobra,2:05,nie,tak,nie,nie,nigdy lub prawie nigdy,0,0,0,0,0,tak,tak,tak,tak,nie,,nie,,,tak,nie,,,nie,nie,4:52,dobra,dobra,dobra,1:14,nie,tak,nie,nie,nigdy lub prawie nigdy,0,0,0,0,0,tak,nie,tak,tak,tak,nie zgadzała sie liczba kart problem opisany wcześniej,nie,,,tak,nie,,,nie,nie,2:50,dobra,dobra,dobra,01:08,nie,tak,nie,nie,czasami,0,2,0,0,0,tak,tak,tak,tak,tak,wątpliwości związane z pojęciami karta nieważne a głos nieważny,nie,,,tak,nie,,,nie,nie,1:40,dobra,dobra,dobra,2:00,tak,,,,,tak,prezydent - ostrzeżenie nt niewłaściwego uzasadnienia braku pieczątki na karcie,,,,,,,,,,,,,,,,,,,,,954,5,2,5,tak,9,954,5,2,5,5,2,5,tak
13,146504,Bielany,146501,Warszawa,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nie wiedzą, podadzą po 12",tak,tak,nie,nie,tak,plakaty na budynku i koło wejscia,,nie,,tak,zawsze lub prawie zawsze,nigdy lub prawie nigdy,1,tak,nie,tak,czasami,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,opieczetowany i podpisany pasek papieru,,nie,nie,,,tak,"żadna, panuje chaos",tak,zadna,nigdy lub prawie nigdy,nie,,,nie,,tak,,11.13,zla,zla,zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090,6,3,2,tak,150,,,,,,,,
13,146510,Sródmiescie,146501,Warszawa,38,tak,,tak,tak,nie,tak,naklejka i opieczetowanie,,,,nie,tak,,tak,tak,,tak,tak,nie,,nie,nie,nie,,,nie,,nie,7.00,dobra,dobra,dobra,0,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,1,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,opieczetowany i podpisany pasek papieru,tak,nie,nie,,,tak,brak reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,,8.05,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841,6,2,5,tak,1841,6,2,2,tak,21,,,,,,,,
13,146519,Zoliborz,146501,Warszawa,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tak,tak,nie,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,tak,nie,zawsze lub prawie zawsze,tak,,,,,nie,nie,nie,,,tak,żadna,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,10:03,bardzo dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1648,6,6,6,tak,45,,,,,,,,
14,140304,gm. Garwolin,140300,garwolinski,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tak,,,tak,tak,niezidentyfikowana kobieta; najpewniej pracownik szkoły gdzie mieści się lokal. nie zakłócała pracy komisji,nie,tak,tak,tak,tak,tak,tak,tak,1 brakująca karta. wydano więcej niż podpisów.,tak,nie,tak,,tak,23:05,nie,dobra,dobra,dobra,22:30,tak,0,tak,tak,tak,nie,1 brakujący zestaw formularzy. najpewniej nie został on wysłany komisji,tak,tak,naelektryzowana urna; karty wypadające na ziemię,,,0,tak,tak,gmina - 5 wójt - 8,tak,tak,tak,członkowie komisji liczyli głosy z długopisami w rękach,1:00,6,dobra,dobra,dobra,24:00,nie,tak,tak,nie,nigdy lub prawie nigdy,0,2,0,0,0,tak,,tak,tak,nie,,nie,,,tak,nie,,,tak,tak,24:30,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24:30,nie,tak,tak,nie,nigdy lub prawie nigdy,0,6,2,0,0,tak,,tak,tak,nie,,nie,,,tak,nie,,,tak,nie,01:00,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,9,8,8,7,4,7,nie
14,140307,gm. Maciejowice,140300,garwolinski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,odmowa dostępu do informacji,tak,nie,tak,tak,tak,tak jak w Komisji nr 2 w gminie maciejowice,nie,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,tak,nie,tak,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,11:20,bardzo dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288,7,4,7,tak,28,,,,,,,,
14,140307,gm. Maciejowice,140300,garwolinski,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,odmowa informacji,tak,nie,tak,tak,tak,plakaty i banery po 2 stronie ulicy od wejścia do lokalu,nie,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,nie,nigdy lub prawie nigdy,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,nie,nie,,,tak,brak reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,tak,10:45,bardzo dobra,zla,bardzo zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594,8,8,7,tak,95,,,,,,,,
14,140307,gm. Maciejowice,140300,garwolinski,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,tak,tak,nie,,tak,baner wyborczy przed wejsciem do lokalu,nie,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,nie,tak,nie,,,tak,brak reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,13.50,dobra,dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,286,8,7,5,tak,6,,,,,,,,
14,140310,gm. Pilawa,140300,garwolinski,6,tak,,tak,tak,tak,tak,,naklejka foliowa,,,tak,tak,,tak,tak,,tak,tak,nie,,nie,,nie,,,nie,,nie,7:10,bardzo dobra,bardzo dobra,bardzo dobra,2,tak,tak,nie,,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,7.30,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,9,7,5,tak,661,9,7,6,tak,2,,,,,,,,
14,140313,gm. Wilga,140300,garwolinski,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,tak,tak,tak,tak,tak,około 20 plakatów i banerów wyborczych przed wejściem do lokalu (po 2 stronie ulicy),nie,nie,,tak,czasami,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,opaska samozaciskowa,opieczetowany i podpisany pasek papieru,tak,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,tak,nie,,tak,tak,9:00,zla,zla,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,8,5,5,tak,4,,,,,,,,
15,141801,gm. Góra Kalwaria,141800,piaseczynski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,tak,,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,,tak,tak,tak,zawsze lub prawie zawsze,,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,opieczetowany i podpisany pasek papieru,tak,tak,nie,nie,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,17:10,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,
